"OrderID","OrderDate","ShipDate","CustomerName","Region","Segment","Category","SubCategory","TotalSales","TotalProfit","TotalQuantity","ProfitMargin","AvgDiscount"
"CA-2014-108147","4/17/1998","4/18/2003","Rick Duston","West","Consumer","Office Supplies","Binders","68.48","25.68","2","0.375","0.2"
"CA-2014-108147","4/17/1998","4/18/2003","Rick Duston","West","Consumer","Office Supplies","Storage","1676.88","83.844","6","0.05","0"
"CA-2014-108182","4/16/1976","4/16/1980","Delfina Latchford","East","Consumer","Office Supplies","Binders","8.952","-14.7708","2","-1.65","0.8"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Office Supplies","Envelopes","12.768","4.6284","6","0.362","0.2"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Office Supplies","Fasteners","4.672","1.46","2","0.313","0.2"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Office Supplies","Paper","9.408","3.4104","2","0.363","0.2"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Office Supplies","Supplies","15.36","-3.264","2","-0.212","0.2"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Technology","Accessories","7.16","-0.0895","1","-0.012","0.2"
"CA-2014-108189","4/19/2014","4/19/2017","Erin Smith","South","Corporate","Technology","Phones","548.776","127.61789999999999","5","0.233","0.2"
"CA-2014-108273","4/19/1989","4/19/1994","Ed Jacobs","West","Consumer","Furniture","Furnishings","56.568","-74.9526","2","-1.325","0.6"
"CA-2014-108273","4/19/1989","4/19/1994","Ed Jacobs","West","Consumer","Office Supplies","Paper","36.288","12.7008","7","0.35","0.2"
"CA-2014-108609","4/19/1943","4/19/1945","Anthony Jacobs","South","Corporate","Furniture","Tables","1421.664","-734.5264","8","-0.517","0.4"
"CA-2014-108707","4/19/1936","4/19/1941","Daniel Byrd","South","Home Office","Office Supplies","Paper","10.368","3.6288","2","0.35","0.2"
"CA-2014-108861","4/17/1987","4/17/1991","Magdelene Morse","East","Consumer","Office Supplies","Binders","136.96","51.36","4","0.375","0.2"
"CA-2014-108903","4/19/2015","4/19/2015","Denny Ordway","South","Consumer","Office Supplies","Art","55.984","4.1988","2","0.075","0.2"
"CA-2014-108903","4/19/2015","4/19/2015","Denny Ordway","South","Consumer","Office Supplies","Envelopes","14.48","4.887","5","0.337","0.2"
"CA-2014-108903","4/19/2015","4/19/2015","Denny Ordway","South","Consumer","Technology","Accessories","142.488","-3.5622","3","-0.025","0.2"
"CA-2014-109043","4/18/1966","4/18/1968","Christine Sundaresam","South","Consumer","Office Supplies","Appliances","152.24","17.127","5","0.112","0.2"
"CA-2014-109043","4/18/1966","4/18/1968","Christine Sundaresam","South","Consumer","Office Supplies","Paper","91.36","29.692","5","0.325","0.2"
"CA-2014-109127","4/19/1994","4/19/1998","John Castell","Central","Consumer","Office Supplies","Labels","17.28","7.9488","6","0.46","0"
"CA-2014-109134","4/19/1948","4/19/1953","Deanra Eno","East","Home Office","Furniture","Furnishings","20.04","8.8176","6","0.44","0"
"CA-2014-109218","4/18/2020","4/18/2023","Anthony Rawles","West","Corporate","Office Supplies","Art","32.4","10.368","5","0.32","0"
"CA-2014-109232","4/16/1952","4/16/1955","Natalie DeCherney","South","Consumer","Furniture","Chairs","545.94","87.3504","6","0.16","0"
"CA-2014-109302","4/18/1963","4/18/1967","Charles Sheldon","South","Corporate","Office Supplies","Binders","196.21","98.105","7","0.5","0"
"CA-2014-109491","4/16/1990","4/16/1996","Linda Cazamias","Central","Corporate","Furniture","Furnishings","20.32","6.9088","4","0.34","0"
"CA-2014-109491","4/16/1990","4/16/1996","Linda Cazamias","Central","Corporate","Technology","Accessories","62.31","22.4316","3","0.36","0"
"CA-2014-109680","4/19/2018","4/19/2021","Victoria Pisteka","West","Corporate","Office Supplies","Storage","386.34","54.0876","2","0.14","0"
"CA-2014-109855","4/18/1983","4/18/1987","Lena Hernandez","East","Consumer","Office Supplies","Binders","23.744","8.3104","2","0.35","0.2"
"CA-2014-109855","4/18/1983","4/18/1987","Lena Hernandez","East","Consumer","Technology","Accessories","357","57.12","3","0.16","0"
"CA-2014-109890","4/18/1941","4/18/1947","Patrick Gardner","West","Consumer","Technology","Phones","35.98","10.0744","2","0.28","0"
"CA-2014-109897","4/18/1963","4/18/1967","Ben Wallace","South","Consumer","Furniture","Furnishings","85.44","31.6128","3","0.37","0"
"CA-2014-109897","4/18/1963","4/18/1967","Ben Wallace","South","Consumer","Technology","Phones","806.336","50.396","8","0.063","0.2"
"CA-2014-109904","4/18/1934","4/18/1937","Barbara Fisher","South","Corporate","Office Supplies","Art","17.94","4.485","3","0.25","0"
"CA-2014-109918","4/18/1989","4/18/1994","Lisa Ryan","East","Corporate","Office Supplies","Binders","83.92","31.47","5","0.375","0.2"
"CA-2014-109918","4/18/1989","4/18/1994","Lisa Ryan","East","Corporate","Office Supplies","Paper","20.56","9.6632","2","0.47","0"
"CA-2014-109918","4/18/1989","4/18/1994","Lisa Ryan","East","Corporate","Office Supplies","Supplies","27.36","7.3872","4","0.27","0"
"CA-2014-109932","4/19/1982","4/19/1984","Victoria Pisteka","West","Corporate","Office Supplies","Paper","10.688","3.7408","2","0.35","0.2"
"CA-2014-109932","4/19/1982","4/19/1984","Victoria Pisteka","West","Corporate","Office Supplies","Storage","237.096","20.7459","3","0.087","0.2"
"CA-2014-110030","4/19/1979","4/19/1981","Luke Foster","South","Consumer","Furniture","Furnishings","23.976","-14.3856","3","-0.6","0.6"
"CA-2014-110065","4/18/1956","4/18/1962","Stephanie Phelps","West","Corporate","Office Supplies","Art","15.96","7.0224","7","0.44","0"
"CA-2014-110065","4/18/1956","4/18/1962","Stephanie Phelps","West","Corporate","Technology","Phones","135.99","36.7173","1","0.27","0"
"CA-2014-110072","4/19/1934","4/19/1940","Maureen Gastineau","East","Home Office","Furniture","Furnishings","93.888","12.9096","4","0.137","0.2"
"CA-2014-110100","4/17/1954","4/17/1958","Lena Creighton","West","Consumer","Technology","Phones","302.376","37.797","3","0.125","0.2"
"CA-2014-110184","4/18/1932","4/18/1936","Ben Ferrer","West","Home Office","Office Supplies","Storage","249.75","44.955","9","0.18","0"
"CA-2014-110184","4/18/1932","4/18/1936","Ben Ferrer","West","Home Office","Technology","Phones","255.936","28.7928","8","0.112","0.2"
"CA-2014-110219","4/17/1964","4/17/1967","Emily Burns","West","Consumer","Furniture","Chairs","127.869","-9.1335","3","-0.071","0.3"
"CA-2014-110352","4/19/1966","4/19/1972","Emily Ducich","West","Home Office","Office Supplies","Labels","23.68","8.88","2","0.375","0.2"
"CA-2014-110408","4/19/1930","4/19/1932","Alan Schoenberger","East","Corporate","Furniture","Chairs","545.88","70.9644","6","0.13","0"
"CA-2014-110408","4/19/1930","4/19/1932","Alan Schoenberger","East","Corporate","Office Supplies","Storage","275.97","11.0388","3","0.04","0"
"CA-2014-110408","4/19/1930","4/19/1932","Alan Schoenberger","East","Corporate","Technology","Phones","1394.95","362.687","5","0.26","0"
"CA-2014-110422","4/16/1960","4/16/1962","Tom Boeckenhauer","West","Consumer","Furniture","Furnishings","25.248","4.1028","3","0.163","0.2"
"CA-2014-110527","4/18/1960","4/18/1967","Emily Ducich","West","Home Office","Office Supplies","Labels","20.88","9.6048","8","0.46","0"
"CA-2014-110555","4/17/1940","4/17/1947","Michelle Moray","West","Consumer","Office Supplies","Storage","87.08","24.3824","7","0.28","0"
"CA-2014-110555","4/17/1940","4/17/1947","Michelle Moray","West","Consumer","Technology","Accessories","217.44","91.3248","6","0.42","0"
"CA-2014-110555","4/17/1940","4/17/1947","Michelle Moray","West","Consumer","Technology","Phones","105.584","9.2386","2","0.087","0.2"
"CA-2014-110611","4/19/2018","4/19/2025","Joy Daniels","Central","Consumer","Office Supplies","Storage","83.92","-13.637","5","-0.163","0.2"
"CA-2014-110639","4/18/1974","4/18/1974","Rick Hansen","Central","Consumer","Office Supplies","Paper","71.84","34.9424","8","0.486","0"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Furniture","Furnishings","95.46000000000001","32.2074","11","0.337","0"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Office Supplies","Binders","14.352","4.6644","3","0.325","0.2"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Office Supplies","Labels","274.77","126.3942","9","0.46","0"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Office Supplies","Paper","21.12","9.504","4","0.45","0"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Technology","Machines","767.952","287.982","6","0.375","0.2"
"CA-2014-110786","4/20/2002","4/20/2006","Anthony Johnson","South","Corporate","Technology","Phones","191.976","19.1976","3","0.1","0.2"
"CA-2014-110849","4/17/1947","4/17/1952","John Lee","West","Consumer","Office Supplies","Art","23.869999999999997","7.3523","9","0.308","0"
"CA-2014-110849","4/17/1947","4/17/1952","John Lee","West","Consumer","Office Supplies","Fasteners","11.62","3.6022","2","0.31","0"
"CA-2014-110849","4/17/1947","4/17/1952","John Lee","West","Consumer","Technology","Machines","287.968","97.1892","4","0.337","0.2"
"CA-2014-111003","4/17/1991","4/17/1996","Corey Roper","East","Home Office","Office Supplies","Art","289.2","83.868","6","0.29","0"
"CA-2014-111003","4/17/1991","4/17/1996","Corey Roper","East","Home Office","Office Supplies","Binders","45.48","20.9208","3","0.46","0"
"CA-2014-111059","4/16/1973","4/16/1976","Tom Boeckenhauer","West","Consumer","Office Supplies","Binders","97.11200000000001","31.5614","5","0.325","0.2"
"CA-2014-111150","4/20/2004","4/20/2008","Rob Williams","Central","Corporate","Office Supplies","Art","29.68","11.5752","7","0.39","0"
"CA-2014-111150","4/20/2004","4/20/2008","Rob Williams","Central","Corporate","Technology","Accessories","47.53","16.1602","7","0.34","0"
"CA-2014-111157","4/17/2000","4/17/2004","Nicole Hansen","Central","Corporate","Office Supplies","Paper","3.424","1.07","1","0.313","0.2"
"CA-2014-111157","4/17/2000","4/17/2004","Nicole Hansen","Central","Corporate","Technology","Accessories","151.2","32.13","3","0.213","0.2"
"CA-2014-111192","4/18/1950","4/18/1956","Tom Stivers","West","Corporate","Furniture","Bookcases","1367.84","259.8896","8","0.19","0"
"CA-2014-111360","4/19/1967","4/19/1973","Alyssa Tate","West","Home Office","Office Supplies","Binders","5.742","-4.5936","3","-0.8","0.7"
"CA-2014-111451","4/19/1999","4/20/2001","Kelly Lampkin","West","Corporate","Furniture","Chairs","230.352","20.1558","3","0.087","0.2"
"CA-2014-111451","4/19/1999","4/20/2001","Kelly Lampkin","West","Corporate","Furniture","Furnishings","518.768","54.2946","11","0.105","0.2"
"CA-2014-111451","4/19/1999","4/20/2001","Kelly Lampkin","West","Corporate","Office Supplies","Binders","78.6","-62.88","5","-0.8","0.7"
"CA-2014-111451","4/19/1999","4/20/2001","Kelly Lampkin","West","Corporate","Office Supplies","Fasteners","27.552","9.2988","3","0.338","0.2"
"CA-2014-111500","4/18/1968","4/18/1972","Don Jones","South","Corporate","Office Supplies","Binders","17.96","8.2616","4","0.46","0"
"CA-2014-111500","4/18/1968","4/18/1972","Don Jones","South","Corporate","Office Supplies","Fasteners","12.67","4.5612","7","0.36","0"
"CA-2014-111500","4/18/1968","4/18/1972","Don Jones","South","Corporate","Office Supplies","Paper","114.2","52.532","5","0.46","0"
"CA-2014-111500","4/18/1968","4/18/1972","Don Jones","South","Corporate","Technology","Accessories","339.96","122.3856","4","0.36","0"
"CA-2014-111773","4/18/2019","4/18/2023","Jim Karlsson","West","Consumer","Office Supplies","Binders","13.92","4.872","3","0.35","0.2"
"CA-2014-111857","4/17/1952","4/17/1955","Nathan Mautz","East","Home Office","Office Supplies","Paper","48.91","22.9877","1","0.47","0"
"CA-2014-111871","4/17/2016","4/17/2019","Eileen Kiefer","West","Home Office","Furniture","Bookcases","1198.33","70.49","10","0.059","0.15"
"CA-2014-111899","4/17/1963","4/17/1964","Nat Carroll","Central","Consumer","Office Supplies","Art","37.84","2.838","2","0.075","0.2"
"CA-2014-111899","4/17/1963","4/17/1964","Nat Carroll","Central","Consumer","Office Supplies","Fasteners","5.472","1.8468","6","0.337","0.2"
"CA-2014-111934","4/17/1964","4/17/1966","Giulietta Dortch","East","Corporate","Office Supplies","Binders","11.88","5.346","2","0.45","0"
"CA-2014-111934","4/17/1964","4/17/1966","Giulietta Dortch","East","Corporate","Office Supplies","Paper","35.44","16.6568","1","0.47","0"
"CA-2014-111962","4/19/2011","4/19/2016","Evan Bailliet","South","Consumer","Office Supplies","Binders","10.048","3.14","2","0.313","0.2"
"CA-2014-111962","4/19/2011","4/19/2016","Evan Bailliet","South","Consumer","Office Supplies","Storage","807.75","153.4725","5","0.19","0"
"CA-2014-112158","4/19/1975","4/19/1977","David Philippe","East","Consumer","Furniture","Bookcases","883.92","-110.49","5","-0.125","0.2"
"CA-2014-112158","4/19/1975","4/19/1977","David Philippe","East","Consumer","Office Supplies","Binders","46.72","15.768","8","0.338","0.2"
"CA-2014-112158","4/19/1975","4/19/1977","David Philippe","East","Consumer","Technology","Accessories","119.96","52.7824","4","0.44","0"
"CA-2014-112291","4/17/1932","4/17/1937","Katrina Edelman","South","Corporate","Office Supplies","Envelopes","11.16","5.58","2","0.5","0"
"CA-2014-112291","4/17/1932","4/17/1937","Katrina Edelman","South","Corporate","Technology","Accessories","222.29","80.0244","5","0.36","0"
"CA-2014-112326","4/16/1943","4/16/1947","Phillina Ober","Central","Home Office","Office Supplies","Binders","3.54","-5.487","2","-1.55","0.8"
"CA-2014-112326","4/16/1943","4/16/1947","Phillina Ober","Central","Home Office","Office Supplies","Labels","11.784","4.2717","3","0.362","0.2"
"CA-2014-112326","4/16/1943","4/16/1947","Phillina Ober","Central","Home Office","Office Supplies","Storage","272.736","-64.7748","3","-0.238","0.2"
"CA-2014-112403","4/17/2029","4/17/2029","Jas O'Carroll","West","Consumer","Office Supplies","Binders","0.852","-0.5964","1","-0.7","0.7"
"CA-2014-112718","4/19/1989","4/19/1994","Kean Nguyen","South","Corporate","Office Supplies","Binders","1.167","-0.8558","1","-0.733","0.7"
"CA-2014-112837","4/18/1993","4/18/1998","Liz Willingham","East","Consumer","Furniture","Furnishings","127.95","21.7515","3","0.17","0"
"CA-2014-112851","4/18/1999","4/19/2003","Nick Radford","Central","Consumer","Office Supplies","Envelopes","182.94","85.9818","3","0.47","0"
"CA-2014-113047","4/19/1936","4/19/1936","Arthur Prichep","South","Consumer","Office Supplies","Fasteners","11.85","3.792","3","0.32","0"
"CA-2014-113166","4/19/1997","4/19/1999","Luke Foster","South","Consumer","Office Supplies","Paper","9.568","3.4684","2","0.362","0.2"
"CA-2014-113257","4/19/1989","4/19/1991","Sean Christensen","Central","Consumer","Furniture","Furnishings","8.624","-2.5872","7","-0.3","0.6"
"CA-2014-113257","4/19/1989","4/19/1991","Sean Christensen","Central","Consumer","Technology","Accessories","319.968","95.9904","4","0.3","0.2"
"CA-2014-113271","4/18/2029","4/18/1934","Darrin Sayre","West","Home Office","Furniture","Bookcases","119.833","7.049","1","0.059","0.15"
"CA-2014-113271","4/18/2029","4/18/1934","Darrin Sayre","West","Home Office","Office Supplies","Art","5.56","2.224","2","0.4","0"
"CA-2014-113271","4/18/2029","4/18/1934","Darrin Sayre","West","Home Office","Office Supplies","Binders","14.304","4.6488","6","0.325","0.2"
"CA-2014-113271","4/18/2029","4/18/1934","Darrin Sayre","West","Home Office","Office Supplies","Paper","32.4","15.552","5","0.48","0"
"CA-2014-113320","4/19/1985","4/19/1988","Logan Haushalter","West","Consumer","Furniture","Furnishings","21.78","8.9496","6","0.411","0"
"CA-2014-113320","4/19/1985","4/19/1988","Logan Haushalter","West","Consumer","Office Supplies","Storage","8.94","0.6258","3","0.07","0"
"CA-2014-113362","4/18/1996","4/19/2001","Astrea Jones","East","Consumer","Office Supplies","Envelopes","11.07","5.0922","3","0.46","0"
"CA-2014-113362","4/18/1996","4/19/2001","Astrea Jones","East","Consumer","Office Supplies","Storage","449.15","8.983","5","0.02","0"
"CA-2014-113383","4/18/1992","4/18/1995","Sandra Flanagan","East","Consumer","Furniture","Furnishings","254.9","76.47","5","0.3","0"
"CA-2014-113383","4/18/1992","4/18/1995","Sandra Flanagan","East","Consumer","Office Supplies","Appliances","81.92","22.1184","4","0.27","0"
"CA-2014-113579","4/19/1986","4/19/1988","Katherine Ducich","West","Consumer","Office Supplies","Paper","90.24","41.5104","6","0.46","0"
"CA-2014-113768","4/17/1972","4/17/1978","Aaron Hawkins","East","Corporate","Furniture","Chairs","279.456","20.9592","6","0.075","0.2"
"CA-2014-113768","4/17/1972","4/17/1978","Aaron Hawkins","East","Corporate","Office Supplies","Paper","8","3.84","2","0.48","0"
"CA-2014-113859","4/18/1995","4/18/1999","Becky Castell","West","Home Office","Furniture","Chairs","340.116","-9.7176","6","-0.029","0.3"
"CA-2014-113880","4/16/1999","4/17/2003","Vicky Freymann","Central","Home Office","Furniture","Chairs","634.116","-172.1172","6","-0.271","0.3"
"CA-2014-113880","4/16/1999","4/17/2003","Vicky Freymann","Central","Home Office","Office Supplies","Paper","17.472","5.6784","3","0.325","0.2"
"CA-2014-113887","4/17/1934","4/17/1936","Tracy Hopkins","East","Home Office","Office Supplies","Paper","55.48","26.6304","1","0.48","0"
